OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL59967	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL59978	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL59994	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60024	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60037	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60091	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60098	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60101	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60104	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60115	0	0	0	1	1	no	no	no	no	yes	3	1.50	2
ORTHOMCL60133	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60142	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60181	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60207	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60223	0	0	0	1	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60227	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60234	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60278	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60327	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60372	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60393	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60400	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60414	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60442	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60444	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60447	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60490	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60498	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60523	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60586	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60608	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60658	0	1	0	0	1	no	no	no	no	yes	3	1.50	2
ORTHOMCL60683	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60685	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60695	0	0	1	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60713	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60719	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60722	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60734	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60742	0	0	0	1	1	no	no	no	no	yes	4	1.33	3
ORTHOMCL60783	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60820	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60862	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60864	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60869	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL60933	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60940	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60944	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60957	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL60969	0	0	1	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL60993	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61021	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL61023	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61024	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61073	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61083	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61084	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61110	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61116	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61143	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61149	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61172	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61234	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61245	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61300	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61325	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61338	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61350	0	0	0	1	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL61359	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61362	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61382	1	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL61413	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61431	0	0	0	1	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL61470	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61474	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61490	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61506	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61550	0	1	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL61551	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL61629	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61708	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61787	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61815	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL61937	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62022	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62034	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62035	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62105	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62135	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62202	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62275	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62363	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62432	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62453	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62489	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62617	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62680	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62702	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62712	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62734	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62777	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62780	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62790	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62824	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62862	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL62879	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63014	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63154	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63191	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63194	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63243	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63312	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63383	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63420	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63425	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63491	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63577	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63586	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63713	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63733	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63801	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63865	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63866	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL63895	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64053	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64081	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64112	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64153	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64168	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64188	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64424	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64449	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64521	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64571	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64573	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64680	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64682	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64737	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64888	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64914	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64927	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL64999	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65001	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65034	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65104	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65181	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65195	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65240	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65250	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65434	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65437	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65558	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65591	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65606	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65616	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65634	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65686	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65719	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65783	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65811	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65910	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65925	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL65943	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66015	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66199	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66232	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66274	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66279	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66294	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66343	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66370	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66473	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66488	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66498	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66674	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66730	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66784	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66834	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66882	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66904	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66951	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL66989	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67015	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67026	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67091	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67143	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67190	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67195	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67228	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67244	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67250	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67260	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67324	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67366	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67379	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67393	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67415	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67457	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67615	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67668	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67819	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67836	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67856	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67889	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67930	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL67950	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68157	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68221	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68236	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68268	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68390	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68450	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68501	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68516	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68517	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68548	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68799	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68803	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68813	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68849	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL68868	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69004	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69155	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69208	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69263	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69284	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69373	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69388	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69412	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69455	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69491	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69493	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69512	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69523	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69559	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69755	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69776	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69805	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69879	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69883	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69898	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69899	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69940	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69954	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL69958	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70007	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70046	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70079	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70104	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70111	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70114	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70145	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70178	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70181	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70198	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70217	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70255	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70276	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70285	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70315	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70366	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70367	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70379	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70437	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70440	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70543	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70799	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70851	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70853	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70881	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70914	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70927	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70943	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70956	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL70995	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71030	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71039	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71384	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71468	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71480	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71527	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71666	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71683	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71833	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71843	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71847	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71849	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71869	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71884	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71967	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71974	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71983	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL71997	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72014	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72039	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72053	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72080	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72167	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72271	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72280	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72404	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72427	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72494	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72500	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72511	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72538	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72540	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72552	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72598	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72616	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72626	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72653	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72680	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72712	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72724	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72769	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72776	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72813	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72829	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72848	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72881	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72902	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72936	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL72942	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73007	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73008	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73062	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73066	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73096	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73217	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73220	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73290	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73450	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73469	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73512	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73635	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73714	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73725	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73741	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73755	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73786	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73791	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73811	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73816	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73841	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73844	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL73924	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
