OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL47416	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47439	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47455	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47479	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL47484	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL47488	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47491	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL47494	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47524	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47525	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47564	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47576	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL47579	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL47588	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47595	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47600	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL47641	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47666	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47734	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL47812	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47836	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL47849	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL47873	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47880	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47884	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL47903	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL47907	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48016	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48022	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48032	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48042	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48050	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48055	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48073	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48115	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48125	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48131	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48137	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48198	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48213	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48244	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48258	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48266	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48321	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48354	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48357	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48359	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48394	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48449	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48459	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48466	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48467	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48473	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48487	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48493	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48520	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48526	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48527	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48538	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48552	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48564	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48619	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48625	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48641	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48671	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48725	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48774	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48779	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48786	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48821	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL48822	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48828	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48833	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48872	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48879	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48888	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48894	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48897	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48899	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48916	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48934	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48937	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48942	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48954	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL48980	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL48995	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL49000	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49026	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49046	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49083	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL49092	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49095	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49197	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49216	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49241	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49243	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49255	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49295	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49314	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49341	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL49391	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49398	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49438	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49467	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49492	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL49506	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49526	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49527	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL49545	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49549	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49657	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49674	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL49716	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49727	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49738	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49768	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49814	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL49825	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL49829	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49836	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49867	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49932	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49940	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49943	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL49961	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL49962	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL49973	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50007	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50016	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50038	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50042	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50054	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50086	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL50102	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50109	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50126	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL50150	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50210	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50267	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50353	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50355	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL50377	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50393	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL50410	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL50434	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50436	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50455	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50487	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50509	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL50521	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50537	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50546	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50549	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50580	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50582	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50590	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50604	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50613	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50623	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50647	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL50656	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL50716	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50724	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50747	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50752	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50782	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50802	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50813	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50814	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50828	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50830	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50836	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50884	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL50986	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL50993	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51052	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51053	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL51076	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51104	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL51108	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51111	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51150	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51160	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51174	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL51177	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL51225	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51228	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL51229	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51234	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51268	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51273	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51282	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51296	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51304	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL51330	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51351	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51380	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51383	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL51426	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51503	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51505	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL51516	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51524	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51537	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51600	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51606	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51612	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51640	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL51713	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51783	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51820	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51878	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51911	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51979	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL51980	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52028	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL52093	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52119	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52149	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52158	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52163	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52186	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52220	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52242	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52251	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52263	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52299	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52301	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52313	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52324	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52337	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52378	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52396	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52441	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52476	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL52491	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52524	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52536	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52545	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52554	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52586	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52590	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52616	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52629	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52640	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL52649	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52666	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52687	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52696	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL52741	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52802	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52805	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52806	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52858	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52901	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52909	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52921	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL52927	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52932	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52952	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL52955	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL52986	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53018	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53059	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53085	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53142	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL53153	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53183	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL53193	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53223	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53230	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53235	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53248	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53304	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53313	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53334	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53409	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53417	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53450	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53467	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53471	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53477	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53527	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53529	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53531	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53545	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53558	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53568	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53576	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53578	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53590	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53611	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53657	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53675	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53676	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53704	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53756	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53759	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53779	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53789	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL53821	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL53824	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53830	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53836	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53837	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53839	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL53854	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53888	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53969	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL53970	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL53978	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54113	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54126	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54135	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54187	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54192	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54193	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54248	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54258	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54266	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54299	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54317	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54321	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54341	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54359	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL54370	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54372	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL54375	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54430	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54434	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54437	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL54438	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54443	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54459	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54462	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL54512	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54518	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54556	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54616	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54627	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL54642	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL54689	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54756	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54770	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54795	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
ORTHOMCL54850	0	0	0	0	1	no	no	no	no	yes	1	1.00	1
ORTHOMCL54856	0	0	0	0	1	no	no	no	no	yes	2	2.00	1
