OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL38584	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL38585	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL38588	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38589	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL38596	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38605	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL38606	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL38609	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL38611	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL38612	0	0	0	0	1	no	no	no	no	yes	1	0.25	4
ORTHOMCL38614	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL38620	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL38621	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38633	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL38637	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL38638	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL38642	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38643	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL38644	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38652	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38654	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL38655	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL38656	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL38659	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38660	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL38661	0	0	0	0	1	no	no	no	no	yes	2	0.67	3
ORTHOMCL38662	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL38663	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL38665	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38666	0	0	0	0	1	no	no	no	no	yes	1	0.50	2
ORTHOMCL38667	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL38670	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38672	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38674	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38677	0	0	0	1	0	no	no	no	yes	no	4	4.00	1
ORTHOMCL38682	0	0	0	0	1	no	no	no	no	yes	1	0.50	2
ORTHOMCL38683	1	0	0	0	0	yes	no	no	no	no	4	4.00	1
ORTHOMCL38686	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38690	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL38693	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38699	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL38700	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38705	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL38706	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38710	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL38711	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38712	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38715	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38725	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL38729	1	0	0	0	0	yes	no	no	no	no	3	1.50	2
ORTHOMCL38736	0	0	1	0	0	no	no	yes	no	no	2	1.00	2
ORTHOMCL38745	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL38747	0	0	0	0	1	no	no	no	no	yes	3	1.50	2
ORTHOMCL38748	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL38761	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38764	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL38772	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38775	0	1	0	1	0	no	yes	no	yes	no	3	1.00	3
ORTHOMCL38783	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38784	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL38786	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL38792	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38794	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL38800	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38802	1	0	0	0	0	yes	no	no	no	no	4	4.00	1
ORTHOMCL38807	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL38809	0	1	0	1	0	no	yes	no	yes	no	2	0.50	4
ORTHOMCL38810	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL38827	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38829	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38837	0	0	0	1	0	no	no	no	yes	no	4	4.00	1
ORTHOMCL38839	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38841	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL38847	0	0	0	0	1	no	no	no	no	yes	1	0.25	4
ORTHOMCL38848	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38851	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL38854	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38855	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38856	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL38866	0	1	0	1	0	no	yes	no	yes	no	2	0.50	4
ORTHOMCL38870	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38871	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL38873	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38887	0	0	0	0	1	no	no	no	no	yes	1	0.25	4
ORTHOMCL38889	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38900	0	0	0	1	0	no	no	no	yes	no	3	1.50	2
ORTHOMCL38903	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38908	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38912	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL38913	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL38925	0	0	1	0	1	no	no	yes	no	yes	4	2.00	2
ORTHOMCL38940	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL38948	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL38959	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38962	0	0	0	0	1	no	no	no	no	yes	1	0.25	4
ORTHOMCL38964	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38967	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL38972	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL38977	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL38981	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL38986	0	0	1	0	0	no	no	yes	no	no	4	4.00	1
ORTHOMCL38990	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL38993	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL38995	0	0	0	0	1	no	no	no	no	yes	3	1.50	2
ORTHOMCL39000	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL39001	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39002	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39012	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39016	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39018	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39023	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39024	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL39025	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL39027	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39029	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL39031	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39046	0	1	0	0	0	no	yes	no	no	no	3	1.50	2
ORTHOMCL39047	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39055	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39056	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39058	0	0	0	1	0	no	no	no	yes	no	1	0.50	2
ORTHOMCL39061	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39070	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39073	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL39076	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL39079	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39085	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39086	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39088	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39089	0	0	1	0	0	no	no	yes	no	no	3	1.50	2
ORTHOMCL39096	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39099	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39106	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39109	0	0	1	0	0	no	no	yes	no	no	4	4.00	1
ORTHOMCL39112	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL39114	0	0	0	1	0	no	no	no	yes	no	4	4.00	1
ORTHOMCL39118	0	0	0	1	0	no	no	no	yes	no	4	4.00	1
ORTHOMCL39122	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL39125	0	0	0	0	1	no	no	no	no	yes	1	0.50	2
ORTHOMCL39129	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39133	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39142	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39148	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39150	1	0	0	0	0	yes	no	no	no	no	4	4.00	1
ORTHOMCL39151	0	0	0	0	1	no	no	no	no	yes	2	0.67	3
ORTHOMCL39155	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39158	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL39159	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39164	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL39168	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39173	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39179	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39185	0	0	1	0	0	no	no	yes	no	no	3	1.50	2
ORTHOMCL39187	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL39188	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39190	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39191	0	0	1	0	0	no	no	yes	no	no	2	0.67	3
ORTHOMCL39196	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39197	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39209	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL39210	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39212	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39219	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39221	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39223	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39232	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39236	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL39238	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL39241	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL39242	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39245	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39248	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL39250	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39254	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39255	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL39256	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39259	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39266	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39268	0	0	0	1	0	no	no	no	yes	no	4	4.00	1
ORTHOMCL39288	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39289	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39294	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL39298	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39300	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39312	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39313	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39316	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39321	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL39326	0	1	0	1	0	no	yes	no	yes	no	2	0.50	4
ORTHOMCL39335	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39337	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39338	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39340	0	0	0	1	0	no	no	no	yes	no	3	1.50	2
ORTHOMCL39342	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39345	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39346	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39347	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL39360	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39361	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39362	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL39365	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39367	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39374	0	0	0	0	1	no	no	no	no	yes	2	0.67	3
ORTHOMCL39379	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL39384	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39387	0	0	0	1	0	no	no	no	yes	no	4	4.00	1
ORTHOMCL39388	0	0	1	0	0	no	no	yes	no	no	1	0.25	4
ORTHOMCL39390	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL39393	0	0	0	0	1	no	no	no	no	yes	3	1.50	2
ORTHOMCL39398	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39408	1	0	0	0	0	yes	no	no	no	no	1	0.25	4
ORTHOMCL39419	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39421	0	1	0	0	0	no	yes	no	no	no	3	1.50	2
ORTHOMCL39430	0	0	0	1	1	no	no	no	yes	yes	2	0.50	4
ORTHOMCL39431	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39432	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL39434	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39441	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39449	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39452	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39455	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39458	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39460	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL39464	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39467	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39470	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL39473	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39490	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39491	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39495	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39496	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL39497	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL39506	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL39507	0	0	0	0	1	no	no	no	no	yes	4	4.00	1
ORTHOMCL39509	0	0	0	1	0	no	no	no	yes	no	2	0.67	3
ORTHOMCL39511	1	0	0	0	0	yes	no	no	no	no	4	4.00	1
ORTHOMCL39512	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39513	0	1	0	0	0	no	yes	no	no	no	2	0.67	3
ORTHOMCL39524	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39527	0	0	1	0	0	no	no	yes	no	no	1	0.50	2
ORTHOMCL39533	0	1	0	0	0	no	yes	no	no	no	4	4.00	1
ORTHOMCL39534	0	1	0	0	0	no	yes	no	no	no	1	0.25	4
ORTHOMCL39535	1	0	0	0	0	yes	no	no	no	no	3	1.50	2
ORTHOMCL39536	1	0	0	0	0	yes	no	no	no	no	2	0.67	3
ORTHOMCL39541	0	0	0	1	0	no	no	no	yes	no	1	0.25	4
ORTHOMCL39550	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39553	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL39560	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39562	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39563	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39569	1	0	0	0	0	yes	no	no	no	no	3	3.00	1
ORTHOMCL39577	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39581	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39586	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39590	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL39591	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL39596	0	0	0	1	0	no	no	no	yes	no	1	0.50	2
ORTHOMCL39599	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39602	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39604	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL39615	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL39618	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39619	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39625	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39627	0	1	0	0	0	no	yes	no	no	no	3	3.00	1
ORTHOMCL39628	1	0	0	0	1	yes	no	no	no	yes	2	0.67	3
ORTHOMCL39631	0	0	1	0	0	no	no	yes	no	no	2	1.00	2
ORTHOMCL39633	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39634	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL39635	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39638	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39641	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39642	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL39643	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39646	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39651	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39662	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39665	0	0	0	1	0	no	no	no	yes	no	3	3.00	1
ORTHOMCL39668	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39670	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39673	1	0	0	0	0	yes	no	no	no	no	1	0.50	2
ORTHOMCL39682	0	0	0	1	0	no	no	no	yes	no	1	0.50	2
ORTHOMCL39685	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39687	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39695	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39697	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39699	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39701	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39703	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL39708	0	0	0	0	1	no	no	no	no	yes	1	0.50	2
ORTHOMCL39715	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL39717	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39718	0	1	0	0	0	no	yes	no	no	no	3	3.00	1
ORTHOMCL39721	0	1	0	0	0	no	yes	no	no	no	1	0.50	2
ORTHOMCL39723	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39725	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39727	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39728	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39739	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39742	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39747	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39750	0	1	0	0	0	no	yes	no	no	no	3	3.00	1
ORTHOMCL39751	0	0	0	1	0	no	no	no	yes	no	1	0.33	3
ORTHOMCL39756	0	0	1	0	0	no	no	yes	no	no	2	1.00	2
ORTHOMCL39759	0	0	0	0	1	no	no	no	no	yes	1	0.33	3
ORTHOMCL39762	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL39771	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39773	1	0	0	0	0	yes	no	no	no	no	3	3.00	1
ORTHOMCL39774	0	1	0	0	0	no	yes	no	no	no	3	3.00	1
ORTHOMCL39775	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39780	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39782	1	0	0	0	0	yes	no	no	no	no	3	3.00	1
ORTHOMCL39784	0	0	1	0	0	no	no	yes	no	no	2	1.00	2
ORTHOMCL39793	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39810	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39816	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39818	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39820	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL39821	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39830	0	0	0	1	0	no	no	no	yes	no	1	0.50	2
ORTHOMCL39834	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39836	0	1	0	0	0	no	yes	no	no	no	3	3.00	1
ORTHOMCL39840	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39843	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39844	0	1	0	1	0	no	yes	no	yes	no	2	0.67	3
ORTHOMCL39851	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39852	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39853	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL39859	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39872	0	0	0	1	0	no	no	no	yes	no	2	1.00	2
ORTHOMCL39873	0	1	0	0	0	no	yes	no	no	no	2	1.00	2
ORTHOMCL39874	0	1	0	0	0	no	yes	no	no	no	3	3.00	1
ORTHOMCL39876	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39878	1	0	0	0	0	yes	no	no	no	no	2	1.00	2
ORTHOMCL39880	0	0	0	1	0	no	no	no	yes	no	1	0.50	2
ORTHOMCL39881	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39891	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39893	0	0	0	0	1	no	no	no	no	yes	2	1.00	2
ORTHOMCL39898	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39900	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
ORTHOMCL39915	1	0	0	0	0	yes	no	no	no	no	3	3.00	1
ORTHOMCL39919	0	0	0	1	0	no	no	no	yes	no	3	3.00	1
ORTHOMCL39923	0	0	1	0	0	no	no	yes	no	no	3	3.00	1
ORTHOMCL39931	0	0	0	0	1	no	no	no	no	yes	3	3.00	1
ORTHOMCL39935	0	0	1	0	0	no	no	yes	no	no	1	0.33	3
ORTHOMCL39938	0	1	0	0	0	no	yes	no	no	no	1	0.33	3
ORTHOMCL39939	1	0	0	0	0	yes	no	no	no	no	1	0.33	3
